aleatorio,grado,cercania,harmonica,pagerank,intermediacion,num_ataques
1.0,0.9995460735360872,0.2514752610077168,0.9990921470721743,0.9972764412165229,0.2564684521107581,0.1188
1.0,0.9995458673932789,0.25158946412352406,0.9990917347865577,0.997275204359673,0.25658492279745687,0.1192
1.0,0.9995456610631531,0.2517037710131758,0.9990913221263062,0.9972739663789186,0.2567014993184916,0.1196
1.0,0.9995454545454545,0.25181818181818183,0.9990909090909091,0.9972727272727273,0.25681818181818183,0.12
1.0,0.9995452478399273,0.2519326966803092,0.9990904956798545,0.9972714870395635,0.2569349704411096,0.1204
1.0,0.9995450409463148,0.25204731574158323,0.9990900818926297,0.9959053685168335,0.2570518653321201,0.1208
1.0,0.9995448338643604,0.25216203914428764,0.999089667728721,0.9959035047792444,0.25716886663632227,0.1212
1.0,0.9995446265938069,0.2522768670309654,0.9990892531876139,0.9959016393442623,0.25728597449908924,0.1216
1.0,0.9995444191343964,0.25239179954441915,0.9990888382687927,0.9958997722095672,0.25740318906605925,0.122
1.0,0.9995442114858706,0.2520510483135825,0.9990884229717412,0.995897903372835,0.25752051048313584,0.1224
1.0,0.9995440036479708,0.25216598267213863,0.9990880072959416,0.9958960328317373,0.25763793889648884,0.1228
1.0,0.9995437956204379,0.2522810218978102,0.9990875912408759,0.9958941605839416,0.25775547445255476,0.1232
1.0,0.9995435874030123,0.2523961661341853,0.9990871748060246,0.9958922866271109,0.2578731172980374,0.1236
1.0,0.9995433789954338,0.25251141552511414,0.9990867579908675,0.9958904109589041,0.2579908675799087,0.124
1.0,0.9995431703974418,0.25216994061215164,0.9990863407948835,0.9958885335769758,0.25810872544540886,0.1244
1.0,0.9995429616087751,0.2522851919561243,0.9990859232175503,0.9958866544789763,0.25822669104204754,0.1248
1.0,0.9995427526291724,0.252400548696845,0.9990855052583447,0.9958847736625515,0.258344764517604,0.1252
1.0,0.9995425434583715,0.252516010978957,0.9990850869167429,0.9958828911253431,0.2584629460201281,0.1256
1.0,0.9995423340961098,0.25263157894736843,0.9990846681922196,0.9958810068649886,0.2585812356979405,0.126
1.0,0.9995421245421245,0.2522893772893773,0.9990842490842491,0.9958791208791209,0.2586996336996337,0.1264
